"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"2149",1755,"10",28339922,28623415,"MPP7","ENSG00000150054",-1
"2151",3707,"10",28966271,28971868,"BAMBI","ENSG00000095739",1
"2152",3816,"10",29135337,29170827,"C10orf126","ENSG00000204365",1
"2153",3828,"10",29577990,29607257,"LYZL1","ENSG00000120563",1
"2155",5084,"10",30301729,30404423,"KIAA1462","ENSG00000165757",-1
"2158",5926,"10",30900718,30918691,"LYZL2","ENSG00000151033",-1
"2159",5975,"10",31109136,31320866,"ZNF438","ENSG00000183621",-1
"2165",2672,"10",32832297,33171802,"C10ORF68","ENSG00000150076",1
"2172",1255,"10",35894338,35897863,"GJD4","ENSG00000177291",1
"2173",1269,"10",35927177,35930362,"FZD8","ENSG00000177283",-1
"2178",1979,"10",38238500,38265561,"ZNF25","ENSG00000175395",-1
"2181",2574,"10",38717074,38736820,"LINC00999","ENSG00000225119",1
"2184",2959,"10",43572475,43625799,"RET","ENSG00000165731",1
"2186",3316,"10",43689983,43762367,"RASGEF1A","ENSG00000198915",-1
"2187",3514,"10",43867090,43871783,"FXYD4","ENSG00000150201",1
"2189",3752,"10",43932282,43991517,"ZNF487","ENSG00000243660",1
"2190",4099,"10",44051792,44070066,"ZNF239","ENSG00000196793",-1
"2191",4123,"10",44101855,44113351,"ZNF485","ENSG00000198298",1
"2194",4703,"10",45406648,45432450,"TMEM72","ENSG00000187783",1
"2197",5163,"10",45493146,45496336,"C10orf25","ENSG00000165511",-1
"2198",5217,"10",45495923,45500774,"ZNF22","ENSG00000165512",1
"2200",5508,"10",45869661,45941561,"ALOX5","ENSG00000012779",1
"2202",5849,"10",46111043,46168228,"ZFAND4","ENSG00000172671",-1
"2204",8754,"10",46310876,46313036,"FAM25E","ENSG00000231122",-1
"2205",8825,"10",46321042,46349323,"AGAP4","ENSG00000188234",-1
"2206",8985,"10",46549955,46641045,"PTPN20A","ENSG00000204179",-1
"2207",9638,"10",46955444,46971400,"SYT15","ENSG00000204176",-1
"2208",9750,"10",46994087,47005643,"GPRIN2","ENSG00000204175",1
"2209",9754,"10",47083534,47088320,"NPY4R","ENSG00000204174",1
"2210",9945,"10",47157983,47174093,"ANXA8L1","ENSG00000150165",-1
"2211",10085,"10",47177204,47181681,"FAM25B","ENSG00000189090",-1
"2212",10139,"10",47191844,47239738,"AGAP10","ENSG00000204172",-1
"2213",10156,"10",47657581,47701443,"ANTXRL","ENSG00000198250",1
"2214",10310,"10",47746936,47763041,"ANXA8L2","ENSG00000186807",1
"2216",10793,"10",48001603,48055018,"ASAH2C","ENSG00000072444",-1
"2217",10857,"10",48189612,48237508,"AGAP9","ENSG00000198035",1
"2218",10864,"10",48247669,48252143,"FAM25G","ENSG00000197910",1
"2219",10894,"10",48255253,48279200,"ANXA8","ENSG00000165390",1
"2220",11111,"10",48355024,48373866,"ZNF488","ENSG00000165388",1
"2221",11164,"10",48381487,48390991,"RBP3","ENSG00000107618",-1
"2222",562,"10",48413092,48416853,"GDF2","ENSG00000128802",-1
"2223",567,"10",48425815,48438976,"GDF10","ENSG00000107623",-1
"2224",762,"10",48736874,48827966,"PTPN20B","ENSG00000183675",-1
"2225",2471,"10",49199649,49207818,"FAM25C","ENSG00000188279",-1
"2226",2627,"10",49364601,49482941,"FRMPD2","ENSG00000170324",-1
"2228",4183,"10",49654077,49864310,"ARHGAP22","ENSG00000128805",-1
"2229",4449,"10",49892921,50191001,"WDFY4","ENSG00000128815",1
"2230",5410,"10",50117528,50143242,"LRRC18","ENSG00000165383",-1
"2231",5418,"10",50222290,50323554,"VSTM4","ENSG00000165633",-1
"2232",5542,"10",50339199,50342053,"FAM170B","ENSG00000172538",-1
"2233",5600,"10",50362773,50396630,"C10orf128","ENSG00000204161",-1
"2234",5828,"10",50507187,50535537,"C10orf71","ENSG00000177354",1
"2235",5935,"10",50572237,50603497,"DRGX","ENSG00000165606",-1
"2237",6177,"10",50723151,50747086,"PGBD3","ENSG00000243251",-1
"2238",6398,"10",50817141,50901925,"CHAT","ENSG00000070748",1
"2239",6766,"10",50818347,50820765,"SLC18A3","ENSG00000187714",1
"2240",6772,"10",50887697,50918307,"C10orf53","ENSG00000178645",1
"2241",6819,"10",50942689,50970425,"OGDHL","ENSG00000197444",-1
"2242",7191,"10",51026325,51130715,"PARG","ENSG00000227345",-1
"2243",7222,"10",51187938,51192032,"FAM21D","ENSG00000174196",1
"2244",7260,"10",51224681,51371321,"AGAP8","ENSG00000174194",-1
"2246",7493,"10",51464162,51486327,"AGAP7","ENSG00000204169",-1
"2247",7534,"10",51549498,51562517,"MSMB","ENSG00000138294",1
"2250",8274,"10",51748078,51770259,"AGAP6","ENSG00000204149",1
"2252",8629,"10",51942538,52008370,"ASAH2","ENSG00000188611",-1
"2255",9132,"10",52499078,52576255,"ASAH2B","ENSG00000204147",1
"2256",9177,"10",52559169,52645435,"A1CF","ENSG00000148584",-1
"2258",9763,"10",53455247,53459355,"CSTF2T","ENSG00000177613",-1
"2259",9766,"10",54074056,54077802,"DKK1","ENSG00000107984",1
"2260",9793,"10",54525140,54531460,"MBL2","ENSG00000165471",-1
"2261",10106,"10",55562531,57387702,"PCDH15","ENSG00000150275",-1
"2262",10697,"10",57358750,57360488,"MTRNR2L5","ENSG00000249860",1
"2264",10840,"10",59951278,60027694,"IPMK","ENSG00000151151",-1
"2266",10990,"10",60094735,60130513,"UBE2D1","ENSG00000072401",1
"2268",11199,"10",60272900,60591195,"BICC1","ENSG00000122870",1
"2269",11311,"10",60936350,61007534,"PHYHIPL","ENSG00000165443",1
"2270",11428,"10",61005890,61122939,"FAM13C","ENSG00000148541",-1
"2271",11655,"10",61410523,61495760,"SLC16A9","ENSG00000165449",-1
"2273",11670,"10",61715188,61720671,"C10orf40","ENSG00000235931",-1
"2275",12192,"10",62538089,62554610,"CDK1","ENSG00000170312",1
"2277",12412,"10",63166401,63213208,"TMEM26","ENSG00000196932",-1
"2278",12431,"10",63422719,63526524,"C10orf107","ENSG00000183346",1
"2280",12486,"10",63942794,64028466,"RTKN2","ENSG00000182010",-1
"2281",12537,"10",64133951,64431771,"ZNF365","ENSG00000138311",1
"2282",12716,"10",64564516,64568238,"ADO","ENSG00000181915",1
"2283",12719,"10",64571756,64679660,"EGR2","ENSG00000122877",-1
"2284",12728,"10",64893050,64914783,"NRBF2","ENSG00000148572",1
"2287",12949,"10",67672276,69455927,"CTNNA3","ENSG00000183230",-1
"2289",13142,"10",69644427,69678147,"SIRT1","ENSG00000096717",1
"2291",13799,"10",69865912,69971774,"MYPN","ENSG00000138347",1
"2292",13893,"10",69990386,69991871,"ATOH7","ENSG00000179774",-1
"2293",13909,"10",70042417,70092806,"PBLD","ENSG00000108187",-1
"2296",14426,"10",70173821,70231879,"DNA2","ENSG00000138346",-1
"2298",14509,"10",70320413,70454239,"TET1","ENSG00000138336",1
"2300",14880,"10",70587298,70655188,"STOX1","ENSG00000165730",1
"2307",2314,"10",70980059,71027315,"HKDC1","ENSG00000156510",1
"2309",3397,"10",71163659,71176623,"TACR2","ENSG00000075073",-1
"2311",3853,"10",71331454,71332994,"NEUROG3","ENSG00000122859",-1
"2312",3858,"10",71390007,71393352,"C10orf35","ENSG00000171224",1
"2313",4003,"10",71561644,71724031,"COL13A1","ENSG00000197467",1
"2314",4711,"10",71812552,71872036,"H2AFY2","ENSG00000099284",1
"2315",4839,"10",71857979,71892690,"AIFM2","ENSG00000042286",-1
"2316",5038,"10",71897737,71906432,"TYSND1","ENSG00000156521",-1
"2319",5515,"10",72007085,72043432,"NPFFR1","ENSG00000148734",-1
"2320",5790,"10",72058729,72142382,"LRRC20","ENSG00000172731",-1
"2322",5871,"10",72192071,72207707,"NODAL","ENSG00000156574",-1
"2323",5879,"10",72238577,72328205,"PALD1","ENSG00000107719",1
"2324",5900,"10",72357104,72362531,"PRF1","ENSG00000180644",-1
"2325",6021,"10",72432559,72522197,"ADAMTS14","ENSG00000138316",1
"2326",6123,"10",72530995,72545157,"TBATA","ENSG00000166220",-1
"2329",6369,"10",72972327,73062621,"UNC5B","ENSG00000107731",1
"2330",6605,"10",73079015,73123142,"SLC29A3","ENSG00000198246",1
"2331",6676,"10",73156691,73575702,"CDH23","ENSG00000107736",1
"2332",7933,"10",73471458,73497581,"C10orf105","ENSG00000214688",-1
"2333",7945,"10",73507316,73533255,"C10orf54","ENSG00000107738",-1
"2335",8536,"10",73724123,73773322,"CHST3","ENSG00000122863",1
"2336",8548,"10",73818793,73848790,"SPOCK2","ENSG00000107742",-1
"2342",9960,"10",74451889,74647452,"MCU","ENSG00000156026",1
"2343",10138,"10",74653339,74692791,"OIT3","ENSG00000138315",1
"2344",10179,"10",74694928,74714536,"PLA2G12B","ENSG00000138308",-1
"2346",10406,"10",74870217,74891586,"NUDT13","ENSG00000166321",1
"2348",11062,"10",74927924,75004262,"FAM149B1","ENSG00000138286",1
"2349",11166,"10",74943120,75008620,"DNAJC9","ENSG00000213551",-1
"2351",11366,"10",75013517,75118617,"TTC18","ENSG00000156042",-1
"2353",11852,"10",75183339,75193319,"MSS51","ENSG00000166343",-1
"2356",12649,"10",75391412,75401515,"MYOZ1","ENSG00000177791",-1
"2357",12667,"10",75404639,75423561,"SYNPO2L","ENSG00000166317",-1
"2358",12726,"10",75434033,75457639,"AGAP5","ENSG00000172650",-1
"2365",13669,"10",75572259,75634343,"CAMK2G","ENSG00000148660",-1
"2367",1785,"10",75669727,75682535,"C10orf55","ENSG00000222047",-1
"2372",3194,"10",76797594,76818272,"DUPD1","ENSG00000188716",-1
"2373",3224,"10",76854192,76868979,"DUSP13","ENSG00000079393",-1
"2374",3825,"10",76859344,76941881,"SAMD8","ENSG00000156671",1
"2376",5088,"10",76993727,76995788,"COMTD1","ENSG00000165644",-1
"2377",5215,"10",77157588,77161664,"ZNF503","ENSG00000165655",-1
"2381",974,"10",79626633,79629368,"AL391421.1","ENSG00000204049",1
"2382",992,"10",79734907,79789303,"POLR3A","ENSG00000148606",-1
"2386",2663,"10",81142081,81205383,"ZCCHC24","ENSG00000165424",-1
"2387",2712,"10",81266126,81270678,"AL133481.1","ENSG00000235705",-1
"2389",2728,"10",81315608,81320153,"SFTPA2","ENSG00000185303",-1
"2390",2904,"10",81370695,81375196,"SFTPA1","ENSG00000122852",1
"2391",3377,"10",81462983,81474437,"NUTM2B","ENSG00000188199",1
"2392",3485,"10",81601114,81610632,"NUTM2E","ENSG00000228570",1
"2393",3535,"10",81697496,81742370,"SFTPD","ENSG00000133661",-1
"2395",4048,"10",81891438,81905115,"PLAC9","ENSG00000189129",1
"2397",5428,"10",82009466,82013395,"AL359195.1","ENSG00000204038",1
"2398",5435,"10",82031576,82049440,"MAT1A","ENSG00000151224",-1
"2399",5522,"10",82095861,82116511,"DYDC1","ENSG00000170788",-1
"2400",5629,"10",82104501,82127829,"DYDC2","ENSG00000133665",1
"2403",6776,"10",82297658,82406316,"SH2D4B","ENSG00000178217",1
"2404",6879,"10",83635070,84746935,"NRG3","ENSG00000185737",1
"2406",7631,"10",85933494,85945050,"C10orf99","ENSG00000188373",1
"2407",7659,"10",85954410,85979377,"CDHR1","ENSG00000148600",1
"2408",8022,"10",85980254,85985345,"LRIT2","ENSG00000204033",-1
"2409",8041,"10",85991349,86001217,"LRIT1","ENSG00000148602",-1
"2410",8052,"10",86004809,86019716,"RGR","ENSG00000148604",1
"2412",703,"10",87359312,88126250,"GRID1","ENSG00000182771",-1
"2414",1762,"10",88414314,88426605,"OPN4","ENSG00000122375",1
"2415",1821,"10",88428206,88495825,"LDB3","ENSG00000122367",1
"2416",2382,"10",88516407,88692595,"BMPR1A","ENSG00000107779",1
"2417",2819,"10",88695297,88729238,"MMRN2","ENSG00000173269",-1
"2418",3152,"10",88718375,88723017,"SNCG","ENSG00000173267",1
"2420",3248,"10",88780063,88784487,"FAM25A","ENSG00000188100",1
"2423",3997,"10",88985205,88996665,"NUTM2A","ENSG00000184923",1
"2424",4219,"10",89117425,89130452,"NUTM2D","ENSG00000214562",1
"2425",4382,"10",89264632,89313217,"MINPP1","ENSG00000107789",1
"2426",4584,"10",89419370,89507462,"PAPSS2","ENSG00000198682",1
"2428",5205,"10",89618918,89623194,"KLLN","ENSG00000227268",-1
"2430",5531,"10",90033621,90344287,"RNLS","ENSG00000184719",-1
"2431",5661,"10",90346510,90366733,"LIPJ","ENSG00000204022",1
"2432",5773,"10",90424198,90438571,"LIPF","ENSG00000182333",1
"2433",5943,"10",90484301,90512543,"LIPK","ENSG00000204021",1
"2434",6141,"10",90521163,90537999,"LIPN","ENSG00000204020",1
"2435",6226,"10",90562487,90580303,"LIPM","ENSG00000173239",1
"2436",590,"10",90581889,90611575,"ANKRD22","ENSG00000152766",-1
"2437",625,"10",90639491,90734910,"STAMBPL1","ENSG00000138134",1
"2440",2866,"10",90965694,90967071,"CH25H","ENSG00000138135",-1
"2442",3300,"10",91061712,91069033,"IFIT2","ENSG00000119922",1
"2444",3498,"10",91137813,91144962,"IFIT1B","ENSG00000204010",1
"2446",3531,"10",91174343,91180758,"IFIT5","ENSG00000152778",1
"2447",3767,"10",91190051,91316398,"SLC16A12","ENSG00000152779",-1
"2448",3862,"10",91342745,91405215,"PANK1","ENSG00000152782",-1
"2449",4176,"10",91461367,91534700,"KIF20B","ENSG00000138182",1
"2450",5505,"10",92500578,92617671,"HTR7","ENSG00000148680",-1
"2452",6085,"10",92671853,92681033,"ANKRD1","ENSG00000148677",-1
"2454",6406,"10",93170096,93274586,"HECTD2","ENSG00000165338",1
"2455",6982,"10",93388199,93392811,"PPP1R3C","ENSG00000119938",-1
"2457",7404,"10",93666346,93669240,"FGFBP3","ENSG00000174721",-1
"2459",1044,"10",93806449,94050844,"CPEB3","ENSG00000107864",-1
"2462",2022,"10",94353043,94415150,"KIF11","ENSG00000138160",1
"2463",2224,"10",94447945,94455403,"HHEX","ENSG00000152804",1
"2465",2544,"10",94821021,94828454,"CYP26C1","ENSG00000187553",1
"2466",2565,"10",94833232,94837647,"CYP26A1","ENSG00000095596",1
"2468",4289,"10",95256389,95288849,"CEP55","ENSG00000138180",1
"2469",4348,"10",95326422,95364237,"FFAR4","ENSG00000186188",1
"2470",4384,"10",95351444,95361501,"RBP4","ENSG00000138207",-1
"2471",4434,"10",95372345,95425767,"PDE6C","ENSG00000095464",1
"2473",5421,"10",95517566,95557916,"LGI1","ENSG00000108231",1
"2474",5650,"10",95653730,95715819,"SLC35G1","ENSG00000176273",1
"2475",5776,"10",95753746,96092580,"PLCE1","ENSG00000138193",1
"2477",6804,"10",96162261,96295687,"TBC1D12","ENSG00000108239",1
"2479",8475,"10",96443251,96495947,"CYP2C18","ENSG00000108242",1
"2480",8501,"10",96447911,96613017,"CYP2C19","ENSG00000165841",1
"2481",8556,"10",96698415,96749147,"CYP2C9","ENSG00000138109",1
"2482",8679,"10",96796530,96829254,"CYP2C8","ENSG00000138115",-1
"2483",9039,"10",96953957,96988685,"C10orf129","ENSG00000173124",1
"2489",11629,"10",97667360,97698480,"C10orf131","ENSG00000173088",1
"2490",11641,"10",97733786,97792441,"CC2D2B","ENSG00000188649",1
"2491",11694,"10",97803151,97820627,"CCNJ","ENSG00000107443",1
"2493",12147,"10",98064085,98098321,"DNTT","ENSG00000107447",1
"2494",12215,"10",98102973,98119092,"OPALIN","ENSG00000197430",-1
"2495",12336,"10",98124363,98273675,"TLL2","ENSG00000095587",-1
"2497",12920,"10",98353069,98480271,"PIK3AP1","ENSG00000155629",-1
"2499",13301,"10",98741041,98745582,"C10orf12","ENSG00000155640",1
"2500",13455,"10",98757795,98945677,"SLIT1","ENSG00000187122",-1
"2501",14008,"10",98978996,99052413,"ARHGAP19","ENSG00000213390",-1
"2502",14081,"10",99079022,99081672,"FRAT1","ENSG00000165879",1
"2503",14092,"10",99092255,99094458,"FRAT2","ENSG00000181274",-1
"2504",14165,"10",99116115,99161127,"RRP12","ENSG00000052749",-1
"2510",16368,"10",99258625,99330966,"UBTD1","ENSG00000165886",1
"2511",16439,"10",99332198,99343641,"ANKRD2","ENSG00000165887",1
"2512",16449,"10",99344080,99372559,"HOGA1","ENSG00000241935",1
"2513",16560,"10",99344131,99436191,"PI4K2A","ENSG00000155252",1
"2514",16586,"10",99349450,99350690,"C10orf62","ENSG00000203942",1
"2515",16592,"10",99374310,99393344,"MORN4","ENSG00000171160",-1
"2516",16609,"10",99437181,99447080,"AVPI1","ENSG00000119986",-1
"2518",16689,"10",99496878,99520664,"ZFYVE27","ENSG00000155256",1
"2519",17034,"10",99526508,99531709,"SFRP5","ENSG00000120057",-1
"2520",17037,"10",99609996,99631337,"GOLGA7B","ENSG00000155265",1
"2521",17098,"10",99624757,99790585,"CRTAC1","ENSG00000095713",-1
"2523",17215,"10",99894387,100004654,"R3HCC1L","ENSG00000166024",1
"2524",17286,"10",100007447,100028007,"LOXL4","ENSG00000138131",-1
"2525",17369,"10",100143322,100174941,"PYROXD2","ENSG00000119943",-1
"2527",17632,"10",100218875,100995619,"HPSE2","ENSG00000172987",-1
"2528",17740,"10",101088856,101154087,"CNNM1","ENSG00000119946",1
"2530",17826,"10",101292690,101296278,"NKX2-3","ENSG00000119919",1
"2532",17878,"10",101419263,101465997,"ENTPD7","ENSG00000198018",1
"2533",17933,"10",101462315,101515891,"CUTC","ENSG00000119929",1
"2535",18053,"10",101542489,101611949,"ABCC2","ENSG00000023839",1
"2536",18201,"10",101635334,101769676,"DNMBP","ENSG00000107554",-1
"2537",18245,"10",101801950,101841634,"CPN1","ENSG00000120054",-1
"2539",18296,"10",101948055,101989376,"CHUK","ENSG00000213341",-1
"2542",18519,"10",102047903,102090243,"PKD2L1","ENSG00000107593",-1
"2544",18608,"10",102222798,102243501,"WNT8B","ENSG00000075290",1
"2545",18623,"10",102246399,102289628,"SEC31B","ENSG00000075826",-1
"2548",18814,"10",102495360,102589698,"PAX2","ENSG00000075891",1
"2551",18961,"10",102729275,102745628,"SEMA4G","ENSG00000095539",1
"2552",18973,"10",102747124,102754158,"C10orf2","ENSG00000107815",1
"2553",596,"10",102756375,102767593,"LZTS2","ENSG00000107816",1
"2554",864,"10",102767440,102790890,"PDZD7","ENSG00000186862",-1
"2556",1365,"10",102821598,102827888,"KAZALD1","ENSG00000107821",1
"2557",1454,"10",102849078,102890883,"TLX1NB","ENSG00000236311",-1
"2559",1465,"10",102889257,102897545,"TLX1","ENSG00000107807",1
"2560",1481,"10",102986733,102989551,"LBX1","ENSG00000138136",-1
"2562",1765,"10",103330317,103369425,"DPCD","ENSG00000166171",1
"2563",1891,"10",103338639,103348027,"POLL","ENSG00000166169",-1
"2565",3402,"10",103529899,103535854,"FGF8","ENSG00000107831",-1
"2568",4287,"10",103585731,103603677,"KCNIP2","ENSG00000120049",-1
"2570",5409,"10",103825147,103827792,"HPS6","ENSG00000166189",1
"2572",5753,"10",103892787,103910082,"PPRC1","ENSG00000148840",1
"2574",6391,"10",103986085,103989346,"ELOVL3","ENSG00000119915",1
"2575",6399,"10",103989943,104001231,"PITX3","ENSG00000107859",-1
"2578",7489,"10",104162376,104181296,"PSD","ENSG00000059915",-1
"2579",7571,"10",104178946,104182893,"FBXL15","ENSG00000107872",1
"2581",7903,"10",104209594,104211300,"C10orf95","ENSG00000120055",-1
"2582",7906,"10",104221149,104236802,"TMEM180","ENSG00000138111",1
"2587",8770,"10",104474295,104503249,"SFXN2","ENSG00000156398",1
"2589",9129,"10",104590288,104597290,"CYP17A1","ENSG00000148795",-1
"2591",9248,"10",104629273,104661656,"AS3MT","ENSG00000214435",1
"2592",9364,"10",104678050,104849978,"CNNM2","ENSG00000148842",1
"2594",9964,"10",105036920,105050108,"INA","ENSG00000148798",1
"2595",9974,"10",105062553,105110891,"PCGF6","ENSG00000156374",-1
"2596",10114,"10",105127724,105148822,"TAF5","ENSG00000148835",1
"2599",10511,"10",105206543,105212660,"CALHM2","ENSG00000138172",-1
"2600",10613,"10",105213144,105218645,"CALHM1","ENSG00000185933",-1
"2601",10620,"10",105232561,105238997,"CALHM3","ENSG00000183128",-1
"2602",10698,"10",105253736,105352309,"NEURL1","ENSG00000107954",1
"2603",10760,"10",105348285,105615301,"SH3PXD2A","ENSG00000107957",-1
"2606",11385,"10",105791044,105845760,"COL17A1","ENSG00000065618",-1
"2607",11671,"10",105881816,105886143,"SFR1","ENSG00000156384",1
"2608",11718,"10",105889646,105992120,"WDR96","ENSG00000197748",-1
"2610",12118,"10",106028631,106064703,"GSTO2","ENSG00000065621",1
"2611",12174,"10",106071894,106098162,"ITPRIP","ENSG00000148841",-1
"2612",12251,"10",106113522,106214848,"CCDC147","ENSG00000120051",1
"2613",12403,"10",106400859,107024993,"SORCS3","ENSG00000156395",1
"2614",12461,"10",108333421,108924292,"SORCS1","ENSG00000108018",-1
"2621",14604,"10",112404155,112599227,"RBM20","ENSG00000203867",1
"2625",15156,"10",112836790,112840658,"ADRA2A","ENSG00000150594",1
"2626",15194,"10",113909624,113975135,"GPAM","ENSG00000119927",-1
"2627",15263,"10",114043493,114064793,"TECTB","ENSG00000119913",1
"2628",15311,"10",114133776,114188138,"ACSL5","ENSG00000197142",1
"2632",16179,"10",115310596,115349361,"HABP2","ENSG00000148702",1
"2633",16298,"10",115348475,115423886,"NRAP","ENSG00000197893",-1
"2635",17065,"10",115511213,115543188,"PLEKHS1","ENSG00000148735",1
"2636",835,"10",115594488,115614142,"DCLRE1A","ENSG00000198924",-1
"2637",920,"10",115614420,115676953,"NHLRC2","ENSG00000196865",1
"2638",1214,"10",115674530,115676949,"AL162407.1","ENSG00000234631",1
"2639",1218,"10",115803806,115806667,"ADRB1","ENSG00000043591",1
"2641",1888,"10",115939029,115992063,"TDRD1","ENSG00000095627",1
"2642",2178,"10",115999018,116051272,"VWA2","ENSG00000165816",1
"2643",2457,"10",116054583,116164515,"AFAP1L2","ENSG00000169129",-1
"2647",4208,"10",116853124,117708503,"ATRNL1","ENSG00000107518",1
"2649",4815,"10",118083940,118139541,"CCDC172","ENSG00000182645",1
"2650",4920,"10",118187379,118237469,"PNLIPRP3","ENSG00000203837",1
"2651",5115,"10",118305443,118327367,"PNLIP","ENSG00000175535",1
"2652",5216,"10",118349897,118368687,"PNLIPRP1","ENSG00000187021",1
"2653",5972,"10",118423207,118429775,"C10orf82","ENSG00000165863",-1
