"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"6631",5908,"16",1845621,1877195,"HAGH","ENSG00000063854",-1
"6635",6072,"16",1988211,1993327,"MSRB1","ENSG00000198736",-1
"6637",6126,"16",2009509,2011976,"NDUFB10","ENSG00000140990",1
"6638",6190,"16",2012053,2014861,"RPS2","ENSG00000140988",-1
"6649",7014,"16",2097466,2138716,"TSC2","ENSG00000103197",1
"6660",8165,"16",2303117,2318413,"RNPS1","ENSG00000205937",-1
"6666",8508,"16",2563871,2570219,"ATP6V0C","ENSG00000185883",1
"6669",8625,"16",2587965,2653189,"PDPK1","ENSG00000140992",1
"6672",8759,"16",2802330,2822539,"SRRM2","ENSG00000167978",1
"6673",8847,"16",2821415,2827298,"TCEB2","ENSG00000103363",-1
"6676",8939,"16",2880170,2888967,"ZG16B","ENSG00000162078",1
"6685",9230,"16",3068446,3072384,"TNFRSF12A","ENSG00000006327",1
"6686",9252,"16",3072621,3074287,"HCFC1R1","ENSG00000103145",-1
"6690",9642,"16",3115298,3131908,"IL32","ENSG00000008517",1
"6702",10038,"16",3421053,3422283,"MTRNR2L4","ENSG00000232196",-1
"6706",10133,"16",3493611,3536963,"NAA60","ENSG00000122390",1
"6708",10203,"16",3550924,3589048,"CLUAP1","ENSG00000103351",1
"6711",10398,"16",3701640,3767598,"TRAP1","ENSG00000126602",-1
"6712",10519,"16",3775055,3930727,"CREBBP","ENSG00000005339",-1
"6721",10929,"16",4475806,4506776,"DNAJA3","ENSG00000103423",1
"6722",10985,"16",4511681,4545764,"NMRAL1","ENSG00000153406",-1
"6723",11030,"16",4524691,4560348,"HMOX2","ENSG00000103415",1
"6734",11526,"16",4853204,4897343,"GLYR1","ENSG00000140632",-1
"6735",11682,"16",4896666,4932361,"UBN1","ENSG00000118900",1
"6747",12533,"16",8882680,8943188,"PMM2","ENSG00000140650",1
"6749",12671,"16",8985951,9058371,"USP7","ENSG00000187555",-1
"6753",12929,"16",10622279,10674555,"EMP2","ENSG00000213853",-1
"6755",13005,"16",10837643,10863208,"NUBP1","ENSG00000103274",1
"6759",13183,"16",11038345,11276046,"CLEC16A","ENSG00000038532",1
"6766",13315,"16",11641853,11730237,"LITAF","ENSG00000189067",-1
"6768",13536,"16",11772936,11836734,"TXNDC11","ENSG00000153066",-1
"6769",13572,"16",11844442,11891123,"ZC3H7A","ENSG00000122299",-1
"6770",13628,"16",11929056,11945442,"RSL1D1","ENSG00000171490",-1
"6771",13742,"16",11961985,12009939,"GSPT1","ENSG00000103342",-1
"6777",13964,"16",14165178,14360630,"MKL2","ENSG00000186260",1
"6778",14060,"16",14529558,14726585,"PARN","ENSG00000140694",-1
"6780",14148,"16",14726672,14763093,"BFAR","ENSG00000103429",1
"6782",14227,"16",14927538,14990017,"NOMO1","ENSG00000103512",1
"6783",14294,"16",15016659,15045915,"NPIPA1","ENSG00000183426",1
"6784",14348,"16",15068448,15233196,"PDXDC1","ENSG00000179889",1
"6785",14512,"16",15131710,15149921,"NTAN1","ENSG00000157045",-1
"6786",14548,"16",15153879,15188174,"RRN3","ENSG00000085721",-1
"6789",14702,"16",15688243,15737023,"KIAA0430","ENSG00000166783",-1
"6790",14834,"16",15737124,15820210,"NDE1","ENSG00000072864",1
"6795",15345,"16",16326352,16388668,"NOMO3","ENSG00000103226",1
"6797",15573,"16",18511182,18573533,"NOMO2","ENSG00000185164",-1
"6798",15720,"16",18792617,18801705,"RPS15A","ENSG00000134419",-1
"6799",15734,"16",18802991,18813000,"ARL6IP1","ENSG00000170540",-1
"6800",15812,"16",18816175,18937776,"SMG1","ENSG00000157106",-1
"6803",16015,"16",19125254,19132946,"ITPRIPL2","ENSG00000205730",1
"6808",16178,"16",19513015,19533467,"GDE1","ENSG00000006007",-1
"6810",16285,"16",19566562,19718115,"C16orf62","ENSG00000103544",1
"6811",16417,"16",19714902,19729557,"KNOP1","ENSG00000103550",-1
"6812",16436,"16",19727778,19868907,"IQCK","ENSG00000174628",1
"6824",16964,"16",20744986,20753406,"THUMPD1","ENSG00000066654",-1
"6825",16991,"16",20791515,20911671,"ERI2","ENSG00000196678",-1
"6833",17390,"16",21413558,21459888,"NPIPB3","ENSG00000169246",-1
"6834",17424,"16",21608539,21668794,"METTL9","ENSG00000197006",1
"6837",17603,"16",21963981,21994981,"UQCRC2","ENSG00000140740",1
"6844",17857,"16",22357257,22448486,"CDR2","ENSG00000140743",-1
"6851",18025,"16",23474863,23533316,"GGA2","ENSG00000103365",-1
"6854",18085,"16",23592323,23607677,"NDUFAB1","ENSG00000004779",-1
"6856",18103,"16",23652713,23681195,"DCTN5","ENSG00000166847",1
"6862",18218,"16",24549014,24584184,"RBBP6","ENSG00000122257",1
"6863",18284,"16",24741016,24838953,"TNRC6A","ENSG00000090905",1
"6865",18352,"16",24930706,25026987,"ARHGAP17","ENSG00000140750",-1
"6866",18459,"16",25123050,25189552,"LCMT1","ENSG00000205629",1
"6871",18516,"16",27236312,27280115,"NSMCE1","ENSG00000169189",-1
"6872",18550,"16",27324989,27376099,"IL4R","ENSG00000077238",1
"6874",18575,"16",27470876,27561234,"GTF3C1","ENSG00000077235",-1
"6875",18594,"16",27561454,27791690,"KIAA0556","ENSG00000047578",1
"6877",18617,"16",28109300,28223241,"XPO6","ENSG00000169180",-1
"6879",18642,"16",28390900,28415200,"EIF3CL","ENSG00000205609",-1
"6881",18695,"16",28477983,28506896,"CLN3","ENSG00000188603",-1
"6884",18754,"16",28548606,28550495,"NUPR1","ENSG00000176046",-1
"6888",18806,"16",28699879,28747051,"EIF3C","ENSG00000184110",1
"6889",18852,"16",28834356,28848558,"ATXN2L","ENSG00000168488",1
"6890",18866,"16",28853732,28857729,"TUFM","ENSG00000178952",-1
"6899",2204,"16",29464914,29466285,"BOLA2","ENSG00000183336",-1
"6901",2362,"16",29467127,29476300,"SULT1A4","ENSG00000213648",1
"6906",2629,"16",29802040,29816706,"KIF22","ENSG00000079616",1
"6907",3044,"16",29817427,29823649,"MAZ","ENSG00000103495",1
"6910",3136,"16",29831715,29859355,"MVP","ENSG00000013364",1
"6915",4071,"16",29952206,29984373,"TMEM219","ENSG00000149932",1
"6918",4336,"16",30006615,30017114,"INO80E","ENSG00000169592",1
"6922",5018,"16",30064411,30081778,"ALDOA","ENSG00000149925",1
"6923",5477,"16",30087299,30096698,"PPP4C","ENSG00000149923",1
"6925",5638,"16",30103635,30108236,"YPEL3","ENSG00000090238",-1
"6927",5848,"16",30125426,30134827,"MAPK3","ENSG00000102882",-1
"6929",6233,"16",30204255,30205627,"BOLA2B","ENSG00000169627",-1
"6932",6497,"16",30362087,30366682,"CD2BP2","ENSG00000169217",-1
"6933",6636,"16",30368423,30381585,"TBC1D10B","ENSG00000169221",-1
"6939",6862,"16",30434940,30441396,"DCTPP1","ENSG00000179958",-1
"6940",6947,"16",30454952,30457502,"SEPHS2","ENSG00000179918",-1
"6949",7578,"16",30669752,30682135,"FBRS","ENSG00000156860",1
"6950",7709,"16",30709530,30755602,"SRCAP","ENSG00000080603",1
"6953",8079,"16",30773066,30787628,"RNF40","ENSG00000103549",1
"6959",8441,"16",30968615,30996437,"SETD1A","ENSG00000099381",1
"6963",8580,"16",31044210,31054296,"STX4","ENSG00000103496",1
"6968",8833,"16",31102163,31107301,"VKORC1","ENSG00000167397",-1
"6971",9100,"16",31142756,31147083,"PRSS8","ENSG00000052344",-1
"6973",9421,"16",31191431,31203127,"FUS","ENSG00000089280",1
"6974",9491,"16",31212806,31214771,"PYCARD","ENSG00000103490",-1
"6986",10111,"16",31500792,31520630,"C16orf58","ENSG00000140688",-1
"6989",10432,"16",31885079,31928668,"ZNF267","ENSG00000185947",1
"6994",10621,"16",46690054,46723430,"VPS35","ENSG00000069329",-1
"6999",10971,"16",46989299,47007699,"DNAJA2","ENSG00000069345",-1
"7001",11118,"16",47188298,47498060,"ITFG1","ENSG00000129636",-1
"7002",11211,"16",47495034,47735434,"PHKB","ENSG00000102893",1
"7005",11747,"16",48278207,48397033,"LONP2","ENSG00000102910",1
"7023",12763,"16",53088945,53363062,"CHD9","ENSG00000177200",1
"7024",12985,"16",53467889,53525561,"RBL2","ENSG00000103479",1
"7027",13176,"16",53737875,54155853,"FTO","ENSG00000140718",1
"7029",13250,"16",54964774,54968397,"IRX5","ENSG00000176842",1
"7031",13297,"16",55423612,55540603,"MMP2","ENSG00000087245",1
"7038",13773,"16",56395364,56459450,"AMFR","ENSG00000159461",-1
"7039",13852,"16",56463045,56486111,"NUDT21","ENSG00000167005",-1
"7052",14192,"16",56716336,56718108,"MT1X","ENSG00000187193",1
"7055",14346,"16",56965960,56977798,"HERPUD1","ENSG00000051108",1
"7059",15033,"16",57186378,57220028,"FAM192A","ENSG00000172775",-1
"7061",15158,"16",57279010,57287516,"ARL2BP","ENSG00000102931",1
"7067",15309,"16",57481337,57495187,"COQ9","ENSG00000088682",1
"7068",15324,"16",57496299,57505922,"POLR2C","ENSG00000102978",1
"7072",15682,"16",57644564,57698944,"GPR56","ENSG00000205336",1
"7088",16684,"16",58549383,58554431,"SETD6","ENSG00000103037",1
"7089",16878,"16",58553855,58663790,"CNOT1","ENSG00000125107",-1
"7091",17064,"16",58741035,58768261,"GOT2","ENSG00000125166",-1
"7093",17174,"16",64977656,65160015,"CDH11","ENSG00000140937",-1
"7099",17403,"16",66586466,66600154,"CKLF","ENSG00000217555",1
"7103",17523,"16",66637777,66647795,"CMTM3","ENSG00000140931",1
"7105",17570,"16",66754796,66785701,"DYNC1LI2","ENSG00000135720",-1
"7107",17725,"16",66836778,66907159,"NAE1","ENSG00000159593",-1
"7112",17883,"16",66965959,66968326,"FAM96B","ENSG00000166595",-1
"7130",18307,"16",67261006,67263181,"TMEM208","ENSG00000168701",1
"7139",18490,"16",67471917,67515140,"ATP6V0D1","ENSG00000159720",-1
"7142",18576,"16",67596310,67673086,"CTCF","ENSG00000102974",1
"7164",3770,"16",68118654,68263162,"NFATC3","ENSG00000072736",1
"7173",5361,"16",68771128,68869451,"CDH1","ENSG00000039068",1
"7176",5607,"16",69151913,69166487,"CHTF8","ENSG00000168802",-1
"7180",5955,"16",69345259,69358949,"VPS4A","ENSG00000132612",1
"7186",6315,"16",69458428,69500169,"CYB5B","ENSG00000103018",1
"7187",6421,"16",69598997,69738569,"NFAT5","ENSG00000102908",1
"7188",6632,"16",69740899,69760854,"NQO1","ENSG00000181019",-1
"7196",7480,"16",70286198,70323446,"AARS","ENSG00000090861",-1
"7198",7884,"16",70380732,70407286,"DDX19A","ENSG00000168872",1
"7201",8350,"16",70514471,70557468,"COG4","ENSG00000103051",-1
"7202",8479,"16",70557691,70608820,"SF3B3","ENSG00000189091",1
"7216",9747,"16",71762913,71843104,"AP1G1","ENSG00000166747",-1
"7218",10030,"16",71879899,71962913,"IST1","ENSG00000182149",1
"7229",10948,"16",74411776,74425978,"NPIPB15","ENSG00000196436",1
"7231",11009,"16",74485856,74641012,"GLG1","ENSG00000090863",-1
"7242",11898,"16",75327596,75467383,"CFDP1","ENSG00000153774",-1
"7247",11961,"16",75600249,75611779,"GABARAPL2","ENSG00000034713",1
"7249",12027,"16",75661622,75682541,"KARS","ENSG00000065427",-1
"7250",12092,"16",75681684,75795770,"TERF2IP","ENSG00000166848",1
"7258",12426,"16",78133310,79246564,"WWOX","ENSG00000186153",1
"7274",13108,"16",82181403,82203831,"MPHOSPH6","ENSG00000135698",-1
"7275",13159,"16",82660408,83830204,"CDH13","ENSG00000140945",1
"7276",13214,"16",83841448,83853342,"HSBP1","ENSG00000230989",1
"7281",13371,"16",84087368,84150511,"MBTPS1","ENSG00000140943",-1
"7290",13911,"16",84599200,84651683,"COTL1","ENSG00000103187",-1
"7292",13965,"16",84733584,84813528,"USP10","ENSG00000103194",1
"7293",14036,"16",84853590,84954374,"CRISPLD2","ENSG00000103196",1
"7297",14215,"16",85645015,85709810,"GSE1","ENSG00000131149",1
"7301",14322,"16",85832239,85840650,"COX4I1","ENSG00000131143",1
"7309",14578,"16",87417601,87438385,"MAP1LC3B","ENSG00000140941",1
"7312",14666,"16",87727144,87729753,"AC010536.1","ENSG00000226180",-1
"7317",14892,"16",87982850,88110924,"BANP","ENSG00000172530",1
"7327",15382,"16",88781751,88851619,"PIEZO1","ENSG00000103335",-1
"7329",15414,"16",88875747,88878352,"APRT","ENSG00000198931",-1
"7331",15503,"16",88922628,88929094,"TRAPPC2L","ENSG00000167515",1
"7341",15826,"16",89627065,89630950,"RPL13","ENSG00000167526",1
"7346",15994,"16",89747145,89762772,"CDK10","ENSG00000185324",1
"7352",16418,"16",89940000,89977792,"TCF25","ENSG00000141002",1
"7368",14429,"17",660337,685581,"GLOD4","ENSG00000167699",-1
"7372",15004,"17",906758,1132315,"ABR","ENSG00000159842",-1
"7375",15535,"17",1247566,1303672,"YWHAE","ENSG00000108953",-1
"7376",15587,"17",1323983,1366456,"CRK","ENSG00000167193",-1
"7377",15702,"17",1367392,1396106,"MYO1C","ENSG00000197879",-1
"7379",16256,"17",1421012,1466110,"PITPNA","ENSG00000174238",-1
"7383",16582,"17",1553923,1588176,"PRPF8","ENSG00000174231",-1
"7385",16928,"17",1619817,1641893,"WDR81","ENSG00000167716",1
"7387",17109,"17",1665253,1680868,"SERPINF1","ENSG00000132386",1
"7389",17345,"17",1732996,1803376,"RPA1","ENSG00000132383",1
"7396",17812,"17",2225797,2240801,"TSR1","ENSG00000167721",-1
"7401",18161,"17",2496504,2588909,"PAFAH1B1","ENSG00000007168",1
"7431",3270,"17",4067201,4167274,"ANKFY1","ENSG00000185722",-1
"7442",7006,"17",4636821,4643217,"CXCL16","ENSG00000161921",-1
"7447",7585,"17",4699439,4701790,"PSMB6","ENSG00000142507",1
"7454",9128,"17",4843303,4848517,"RNF167","ENSG00000108523",1
"7455",9305,"17",4848947,4852356,"PFN1","ENSG00000108518",-1
"7457",9795,"17",4862521,4871167,"SPAG7","ENSG00000091640",-1
"7465",11387,"17",5082831,5095178,"ZNF594","ENSG00000180626",-1
"7467",11417,"17",5185558,5289129,"RABEP1","ENSG00000029725",1
"7468",11658,"17",5264258,5323480,"NUP88","ENSG00000108559",-1
"7469",11733,"17",5322961,5336196,"RPAIN","ENSG00000129197",1
"7470",11868,"17",5336097,5352150,"C1QBP","ENSG00000108561",-1
"7484",13981,"17",6658766,6678966,"XAF1","ENSG00000132530",1
"7488",14251,"17",6915736,6917851,"RNASEK","ENSG00000219200",1
"7489",14324,"17",6915954,6920839,"RNASEK-C17orf49","ENSG00000161939",1
"7498",15316,"17",7120444,7128592,"ACADVL","ENSG00000072778",1
"7500",16425,"17",7138347,7143041,"PHF23","ENSG00000040633",-1
"7501",16577,"17",7143333,7146089,"GABARAP","ENSG00000170296",-1
"7503",16742,"17",7154735,7163259,"ELP5","ENSG00000170291",1
"7504",16855,"17",7163222,7167302,"CLDN7","ENSG00000181885",-1
"7507",17100,"17",7210318,7215774,"EIF5A","ENSG00000132507",1
"7516",17869,"17",7306294,7307456,"TMEM256","ENSG00000205544",-1
"7525",18050,"17",7387685,7417933,"POLR2A","ENSG00000181222",1
"7528",18200,"17",7461609,7464925,"TNFSF13","ENSG00000161955",1
"7530",18306,"17",7476024,7482323,"EIF4A1","ENSG00000161960",1
"7531",18568,"17",7482785,7485429,"CD68","ENSG00000129226",1
"7532",18585,"17",7486847,7496107,"MPDU1","ENSG00000129255",1
"7536",18741,"17",7529552,7531194,"SAT2","ENSG00000141504",-1
"7538",18785,"17",7565097,7590856,"TP53","ENSG00000141510",-1
"7544",18939,"17",7760003,7788556,"LSMD1","ENSG00000183011",-1
"7546",464,"17",7788124,7816078,"CHD3","ENSG00000170004",1
"7548",1682,"17",7833663,7835441,"TRAPPC1","ENSG00000170043",-1
"7556",4224,"17",8062467,8066864,"VAMP2","ENSG00000220205",-1
"7568",6509,"17",8280838,8286531,"RPL26","ENSG00000161970",-1
"7570",6763,"17",8316449,8393729,"NDEL1","ENSG00000166579",1
"7571",7060,"17",8377523,8534079,"MYH10","ENSG00000133026",-1
"7578",8229,"17",9153788,9479908,"STX8","ENSG00000170310",-1
"7603",12570,"17",12895708,12921504,"ELAC2","ENSG00000006744",-1
"7608",13097,"17",15133095,15168643,"PMP22","ENSG00000109099",-1
"7619",14406,"17",15879874,15903031,"ZSWIM7","ENSG00000214941",-1
"7620",14466,"17",15902694,15948329,"TTC19","ENSG00000011295",1
"7621",14720,"17",15932471,16121499,"NCOR1","ENSG00000141027",-1
"7622",15322,"17",16120505,16252115,"PIGL","ENSG00000108474",1
"7624",15431,"17",16284112,16286059,"UBB","ENSG00000170315",1
"7631",16095,"17",16945859,17120993,"MPRIP","ENSG00000133030",1
"7633",16306,"17",17115526,17140502,"FLCN","ENSG00000154803",-1
"7634",16381,"17",17150141,17184607,"COPS3","ENSG00000141030",-1
"7640",16886,"17",17713713,17740325,"SREBF1","ENSG00000072310",-1
"7641",17351,"17",17746828,17875736,"TOM1L2","ENSG00000175662",-1
"7647",18061,"17",18086392,18113268,"ALKBH5","ENSG00000091542",1
"7649",18133,"17",18148150,18162230,"FLII","ENSG00000177731",-1
"7662",4605,"17",18743398,18834581,"PRPSAP2","ENSG00000141127",1
"7669",6607,"17",19240867,19281495,"B9D1","ENSG00000108641",-1
"7674",8369,"17",19551449,19580911,"ALDH3A2","ENSG00000072210",1
"7678",2173,"17",19807615,19881656,"AKAP10","ENSG00000108599",-1
"7679",2450,"17",19912657,20222339,"SPECC1","ENSG00000128487",1
"7683",3611,"17",20902910,20947073,"USP22","ENSG00000124422",-1
"7692",4875,"17",25621102,25640657,"WSB1","ENSG00000109046",1
"7699",1274,"17",26655352,26662515,"IFT20","ENSG00000109083",-1
"7701",8700,"17",26673659,26684545,"POLDIP2","ENSG00000004142",-1
"7710",4446,"17",26880401,26898890,"PIGS","ENSG00000087111",-1
"7714",6005,"17",26941458,26972472,"KIAA0100","ENSG00000007202",-1
"7715",6697,"17",26975374,26989207,"SDF2","ENSG00000132581",-1
"7716",7074,"17",26989109,27029697,"SUPT6H","ENSG00000109111",1
"7718",7529,"17",27041299,27045447,"RAB34","ENSG00000109113",-1
"7719",1283,"17",27046411,27051377,"RPL23A","ENSG00000198242",1
"7722",1967,"17",27071002,27077974,"TRAF4","ENSG00000076604",1
"7724",2451,"17",27181956,27188085,"ERAL1","ENSG00000132591",1
"7725",2929,"17",27206353,27224697,"FLOT2","ENSG00000132589",-1
"7727",4031,"17",27232268,27278789,"PHF12","ENSG00000109118",-1
"7733",7341,"17",27582854,27621136,"NUFIP2","ENSG00000108256",-1
"7734",7379,"17",27717482,27878922,"TAOK1","ENSG00000160551",1
"7742",9821,"17",28442539,28513493,"NSRP1","ENSG00000126653",1
"7744",10352,"17",28575218,28619074,"BLMH","ENSG00000108578",-1
"7746",10564,"17",28705923,28797007,"CPD","ENSG00000108582",1
"7747",10879,"17",28804380,28854610,"GOSR1","ENSG00000108587",1
"7754",12045,"17",29421945,29709134,"NF1","ENSG00000196712",1
"7756",12769,"17",29630784,29641130,"EVI2B","ENSG00000185862",-1
"7759",13122,"17",30178883,30186356,"COPRS","ENSG00000172301",-1
"7760",13155,"17",30187923,30228784,"UTP6","ENSG00000108651",-1
"7761",13440,"17",30264037,30328064,"SUZ12","ENSG00000178691",1
"7763",14033,"17",30469473,30580393,"RHOT1","ENSG00000126858",1
"7767",14858,"17",30677136,30708905,"ZNF207","ENSG00000010244",1
"7768",15162,"17",30771279,30810336,"PSMD11","ENSG00000108671",1
"7770",15286,"17",30819540,31204195,"MYO1D","ENSG00000176658",-1
"7774",15711,"17",32582304,32584222,"CCL2","ENSG00000108691",1
"7783",1093,"17",33288549,33290205,"ZNF830","ENSG00000198783",1
"7784",1131,"17",33307513,33332083,"LIG3","ENSG00000005156",1
"7785",1757,"17",33333009,33416338,"RFFL","ENSG00000092871",-1
"7792",4377,"17",33570055,33600674,"SLFN5","ENSG00000166750",1
"7793",4776,"17",33677324,33700720,"SLFN11","ENSG00000172716",-1
"7799",5697,"17",33905065,34053436,"AP2B1","ENSG00000006125",1
"7804",7220,"17",34136459,34191619,"TAF15","ENSG00000172660",1
"7825",5155,"17",34842473,34855154,"ZNHIT3","ENSG00000108278",1
"7828",6337,"17",34900737,34946278,"GGNBP2","ENSG00000005955",1
"7832",7187,"17",35306175,35414171,"AATF","ENSG00000108270",1
"7833",7488,"17",35441923,35766909,"ACACA","ENSG00000132142",-1
"7837",1126,"17",35874900,35969544,"SYNRG","ENSG00000006114",-1
"7838",2492,"17",35969787,36003493,"DDX52","ENSG00000141141",-1
"7843",4439,"17",36452989,36479101,"MRPL45","ENSG00000174100",1
"7849",6049,"17",36861795,36886056,"MLLT6","ENSG00000108292",1
"7853",6714,"17",36908989,36920484,"PSMB3","ENSG00000108294",1
"7854",6934,"17",36921942,36956379,"PIP4K2B","ENSG00000141720",-1
"7857",7250,"17",37004118,37010096,"RPL23","ENSG00000125691",-1
"7858",7400,"17",37026112,37078023,"LASP1","ENSG00000002834",1
"7863",643,"17",37356536,37360980,"RPL19","ENSG00000108298",1
"7866",1414,"17",37560538,37607539,"MED1","ENSG00000125686",-1
"7867",1920,"17",37617764,37721160,"CDK12","ENSG00000167258",1
"7874",4142,"17",37844167,37886679,"ERBB2","ENSG00000141736",1
"7875",4997,"17",37884749,37887040,"MIEN1","ENSG00000141741",-1
"7879",6472,"17",38060848,38076107,"GSDMB","ENSG00000073605",-1
"7880",6958,"17",38077294,38083854,"ORMDL3","ENSG00000172057",-1
"7883",7286,"17",38137050,38154213,"PSMD3","ENSG00000108344",1
"7885",8168,"17",38175350,38217468,"MED24","ENSG00000008838",-1
"7888",8871,"17",38278551,38293042,"MSL1","ENSG00000188895",1
"7889",9603,"17",38296571,38328436,"CASC3","ENSG00000108349",1
"7891",9925,"17",38375556,38440388,"WIPF2","ENSG00000171475",1
"7893",10101,"17",38465444,38513094,"RARA","ENSG00000131759",1
"7895",10231,"17",38544768,38574202,"TOP2A","ENSG00000131747",-1
"7896",10378,"17",38599702,38613983,"IGFBP4","ENSG00000141753",1
"7899",10895,"17",38781214,38804760,"SMARCE1","ENSG00000073584",-1
"7956",12550,"17",39669995,39678781,"KRT15","ENSG00000171346",-1
"7957",12658,"17",39679869,39684560,"KRT19","ENSG00000171345",-1
"7962",13084,"17",39775692,39943183,"JUP","ENSG00000173801",-1
"7963",13318,"17",39845137,39848920,"EIF1","ENSG00000173812",1
"7967",14272,"17",39968932,39979465,"FKBP10","ENSG00000141756",1
"7968",14331,"17",39981335,39992523,"NT5C3B","ENSG00000141698",-1
"7971",14878,"17",40023161,40086795,"ACLY","ENSG00000131473",-1
"7972",15211,"17",40118759,40129749,"CNP","ENSG00000173786",1
"7973",15296,"17",40128451,40173394,"DNAJC7","ENSG00000168259",-1
"7979",16035,"17",40276994,40307035,"RAB5C","ENSG00000108774",-1
"7983",16353,"17",40351186,40428725,"STAT5B","ENSG00000173757",-1
